time,TOS01004379,TOS01004411,TOS01004521,TOS01004568,TOS01004571,TOS01004591,TOS01004621,TOS01004623,TOS01004625,TOS01004642,TOS01004659,TOS01004679,TOS01004702,TOS01004723,TOS01004731,TOS01004779,TOS01004782,TOS01004791,TOS01004811,TOS01004839,TOS01004875,TOS01004921,TOS01004941,TOS01004965,TOS01004967,TOS01004971,TOS01004981,TOS01005001,TOS01005005,TOS01005115,TOS01005131,TOS01005135,TOS01005151,TOS01005181,TOS01005191,TOS03004513,TOS03004515,TOS03004517,TOS03004519,TOS03004847,TOS03004851,TOS03004863,TOS03004871,TOS03005141
2023-11-02 16:14:59,0.359,6.343,0.712,0.051,2.18,2.821,0.5,0.107,2.244,0,9.041,8.361,0,0.125,0.59,4.024,2.673,3.711,18.62,5.318,7.568,0.188,22.069,1.26,0,1.362,0,29.769,0,0.155,0.154,0.129,0.307,43.632,47.232,0.05,0.148,0.083,0.309,2.637,1.899,6.269,0.504,0.233
2023-11-02 16:30:00,0.359,5.207,0.712,0.051,2.18,2.821,0.5,0.107,2.244,0,9.041,8.361,0,0.2,0.59,5.248,4.838,3.909,17.75,10.319,7.568,0.188,22.069,1.26,0,1.362,0,29.32,0,0.34,0.169,0.142,0.725,44.454,46.02,0.05,0.148,0.069,0.343,4.923,2.597,6.921,0.57,0.303
2023-11-02 16:45:00,0.359,8.852,0.712,0.051,2.18,2.95,0.642,0.317,2.244,0,9.041,8.361,0,0.2,0.59,7.983,7.583,4.126,16.88,20.205,8.1,0.188,23.321,1.26,0,1.362,0,29.32,0,0.209,0.154,0.129,2.161,44.454,46.02,0.05,0.148,0.069,0.343,14.839,3.675,8.113,0.846,0.414
2023-11-02 17:00:00,0.359,7.098,0.712,0.051,2.18,2.821,0.787,0.273,2.054,0,9.041,8.361,0,0.2,0.59,22.215,8.519,3.711,16.88,47.26,9.433,0.188,25.83,1.161,0,1.362,0,29.769,0,0.178,0.199,0.221,4.141,43.632,44.809,0.05,0.148,0.083,0.343,19.488,5.478,12.524,4.955,0.673
2023-11-02 17:15:00,0.321,6.684,0.712,0.051,2.18,2.821,1.593,0.369,2.054,0,9.041,8.361,0,0.275,0.613,36.142,9.801,4.126,18.62,58.224,12.648,0.188,35.9,1.26,0,1.362,0,30.249,0,0.209,0.214,0.423,5.592,44.454,44.809,0.05,0.148,0.102,0.309,23.452,8.339,22.787,11.244,1.413
2023-11-02 17:30:00,0.321,6.343,0.712,0.051,2.18,2.95,7.012,0.7,2.054,0,9.041,8.361,0,0.2,0.613,44.108,10.291,4.642,19.49,52.599,18.159,0.23,48.162,1.26,0,1.42,0,31.708,0,0.178,0.246,0.867,7.284,45.276,44.809,0.065,0.148,0.102,0.309,25.08,12.792,34.852,15.159,3.314
2023-11-02 17:45:00,0.321,6.343,0.712,0.051,2.18,2.616,14.096,3.311,2.244,0,9.041,8.361,0,0.2,0.613,48.183,17.809,5.41,21.991,44.626,26.951,0.188,53.892,1.26,0,1.42,7.477,34.244,0,0.34,0.322,3.255,12.198,45.276,44.809,0.05,0.148,0.102,0.343,25.19,19.348,44.456,19.275,4.777
2023-11-02 18:00:00,0.321,6.002,0.712,0.051,2.18,2.693,25.331,9.008,2.244,0,9.041,8.361,0,0.2,0.613,52.289,48.582,5.41,23.241,38.085,39.761,0.23,64.869,1.26,0,1.362,11.102,39.504,0,0.155,0.378,6.444,28.042,45.276,44.809,0.034,0.148,0.102,0.309,25.3,22.282,55.641,23.423,7.694
2023-11-02 18:15:00,0.321,5.726,0.712,0.053,2.631,2.693,33.666,20.9,2.244,0,8.428,8.361,0,0.125,0.613,63.411,69.066,5.844,28.433,33.974,50.413,0.23,73.137,1.26,0,1.362,14.273,48.029,0,0.155,0.548,9.067,49.118,45.818,44.809,0.05,0.148,0.102,0.309,25.08,23.87,73.268,27.651,11.346
2023-11-02 18:30:00,0.321,6.002,0.712,0.058,16.839,2.693,43.661,31.418,2.244,0,9.041,8.361,0,0.125,0.639,91.892,88.87,8.06,32.375,30.702,69.714,0.23,79,1.161,0,1.362,15.088,58.778,0,0.12,0.703,10.294,61.554,47.21,44.809,0.05,0.148,0.102,0.275,24.751,25.104,91.603,31.987,15.001
2023-11-02 18:45:00,0.321,6.002,0.712,0.058,33.008,2.821,68.402,45.058,2.244,0,9.041,8.361,0,0.2,0.59,115.728,108.746,12.977,38.789,26.448,93.567,0.23,80.544,1.26,0,1.362,14.273,73.615,0,0.12,0.87,10.541,69.798,50.102,47.232,0.05,0.148,0.102,0.275,24.642,26.791,105.104,35.863,18.39
2023-11-02 19:00:00,0.321,6.002,0.712,0.058,39.795,2.821,106.898,65.009,2.244,0,8.428,8.361,0,0.275,0.59,133.865,139.501,22.119,40.927,23.608,117.722,0.23,80.544,1.26,0,1.362,14.273,92.181,0,0.136,0.928,9.557,73.767,55.047,49.684,0.05,0.148,0.102,0.309,25.19,28.323,115.207,40.662,21.462
2023-11-02 19:14:59,0.321,6.002,0.712,0.058,38.845,2.693,137.636,91.096,2.244,0,9.041,8.361,0,0.125,0.59,164.753,158.961,73,40.927,21.126,143.371,0.23,82.088,1.26,0,1.362,11.879,109.934,0,0.136,0.87,8.336,74.307,61.821,55.389,0.034,0.148,0.083,0.275,25.745,29.854,122.88,45.747,23.991
2023-11-02 19:30:00,0.359,5.726,0.712,0.053,36.86,2.821,167.105,113.313,2.054,0,8.428,8.361,0,0.125,0.59,192.007,178.764,138.776,44.084,19.977,167.503,0.275,83.702,1.26,0,1.362,9.594,125.024,0,0.136,0.928,6.906,72.871,71.397,61.645,0,0.148,0.102,0.275,27.367,31.228,130.362,52.041,26.2
2023-11-02 19:45:00,0.359,5.726,0.63,0.056,34.838,2.821,180.263,101.604,2.054,0,8.428,8.361,0,0.2,0.59,205.583,180.183,179.216,46.502,17.995,185.851,0.421,88.627,1.26,0,1.362,9.594,135.677,0,0.178,0.928,5.397,70.157,85.193,69.79,0.034,0.142,0.083,0.275,31.089,33.321,137.633,62.03,27.873
2023-11-02 20:00:00,0.359,5.726,0.63,0.056,33.923,2.821,176.316,78.277,2.054,0,8.428,8.361,0,0.275,0.59,260.824,184.439,200.918,67.124,17.793,201.35,0.475,92,1.26,0,1.362,8.159,143.668,0,0.209,0.87,4.271,66.104,104.754,83.677,0.034,0.142,0.083,0.275,51.883,34.402,149.141,72.233,29.002
2023-11-02 20:15:00,0.359,5.726,0.63,0.056,33.008,2.693,156.579,62.756,2.054,0,8.428,8.361,0,0.125,0.59,360.668,230.472,222.671,102.481,17.793,216.065,0.475,98.93,1.26,0,1.42,6.823,151.668,0,0.34,0.758,3.377,62.703,127.519,101.153,0.034,0.142,0.083,0.275,62.438,36.86,165.774,82.5,30.035
2023-11-02 20:30:00,0.359,5.726,0.63,0.058,33.008,2.693,136.422,57.776,2.434,0,8.428,8.361,0,0.2,0.59,424.589,322.742,242.892,142.845,17.793,230.686,0.421,104.26,1.26,0,1.362,6.2,158.788,0,0.178,0.703,2.651,61.168,151.609,117.689,0.034,0.142,0.069,0.309,73.521,41.442,183.93,91,31.335
2023-11-02 20:45:00,0.359,5.726,0.712,0.058,33.008,2.616,133.996,53.108,11.216,0,8.428,8.361,0,0.2,0.59,467.268,409.105,262.663,170.739,18.2,247.266,0.421,122.706,1.26,0,1.362,8.159,167.695,0,0.34,0.928,3.5,59.614,167.462,137.186,0.034,0.142,0.069,0.309,79.715,45.448,197.955,97,33.056
2023-11-02 21:00:00,0.359,5.726,0.63,0.053,33.008,2.693,137.636,49.936,27.599,0,8.428,8.361,0,0.125,0.59,545.391,454.809,284.688,200.288,17.995,265.296,0.421,154.88,1.26,0,1.362,11.879,180.174,0,0.209,1.303,9.557,59.614,184.896,155.464,0.034,0.148,0.069,0.309,83.756,49.358,209.811,100,34.547
2023-11-02 21:15:00,0.359,5.726,0.63,0.056,33.008,2.693,146.195,50.562,45.637,0,8.428,8.361,0,0.125,0.59,573.557,485.844,341,240.24,18.2,282.489,0.861,186.803,1.26,0,1.362,16.735,194.443,1.469,0.259,2.756,19.085,63.844,204.436,177.397,0.034,0.148,0.069,0.309,75,53.178,218.019,102,35.794
2023-11-02 21:30:00,0.4,5.726,0.63,0.056,33.923,2.821,159.21,52.468,63.888,0,8.428,8.94,0,0.651,0.668,577.152,508.769,356,278.442,19.07,294.857,2.683,225.46,1.26,0,1.912,23.503,211.392,4.78,0.259,5.448,27.819,70.865,221.319,197.349,0.034,0.148,0.069,0.275,67.911,54.007,220.272,103,36.934
2023-11-02 21:45:00,0.502,5.726,0.63,0.051,33.923,3.331,184.211,68.944,86.046,0,8.428,9.52,0,1.095,0.701,555.837,518.257,341,313.165,19.749,304.5,5.366,272.075,1.491,4.109,2.206,28.809,231.912,9.002,0.209,7.114,32.502,78.696,236.53,217.966,0.05,0.148,0.069,0.275,65.446,54.679,224.05,104,38.131
2023-11-02 22:00:00,0.502,5.45,0.63,0.051,33.923,3.331,225.619,94.882,107.181,0,10.27,10.679,0,1.095,0.74,516.447,527.92,336,346.149,19.977,314.991,7.866,319.35,2.103,17.643,2.586,35.308,254.216,12.218,0.761,8.839,34.252,88.613,253.758,233.084,0.05,0.142,0.069,0.275,65.172,55.224,226.334,104,39.172
2023-11-02 22:14:59,0.65,5.726,0.63,0.053,33.923,3.14,263.546,122.192,128.17,0,12.743,13,0,1.095,0.74,462.46,547.317,343,375.661,20.663,323.868,10.418,370.338,2.419,31.656,2.827,40.104,278.305,15.558,1.91,10.604,34.96,97.222,269.175,251.718,0.034,0.142,0.12,0.275,67.911,55.756,222.536,104,40.392
2023-11-02 22:30:00,0.937,6.343,0.712,0.073,33.923,3.993,291.894,145.058,144.983,6.538,15.246,17.394,0,1.739,1.1,426.146,532.769,351,401.7,20.663,326.197,14.773,420.462,7.39,14.912,2.989,43.028,304.179,20.298,4.245,12.409,35.673,105.571,286.604,270.959,0.079,0.135,0.12,0.309,70.896,55.859,220.272,104,41.76
2023-11-02 22:45:00,1.429,6.684,0.712,0.073,33.923,6.872,300.909,155.05,161.267,98.223,16.5,22.22,0,2.795,2.357,409.103,489.944,343,431.212,20.894,325.033,17.055,463.226,16.197,0,3.07,44.993,330.946,28.77,5.9,14.083,36.029,114.292,306.036,290.93,0.079,0.142,0.12,0.309,72.488,55.962,219.52,103,43.008
2023-11-02 23:00:00,2.52,7.098,0.793,0.612,35.849,10.902,300.909,165.077,175.726,129.397,16.5,24.7,0,2.938,3.674,348.841,425.638,331,458.987,21.601,325.033,19.379,501.424,15.744,0,3.511,45.98,356.825,32.194,6.639,15.886,36.758,118.303,327.459,315.046,0.079,0.142,0.12,0.309,72.749,56.065,219.52,102,44.305
2023-11-02 23:15:00,4.246,9.762,1.196,0.566,39.795,21.497,290.104,166.082,190.48,147.939,17.127,24.7,0,3.397,4.927,286.222,337.388,312,485.025,21.847,322.499,20.553,533.354,12.588,2.132,4.464,47.963,381.834,33.68,6.639,17.746,37.507,121.127,350.861,336.201,0.034,0.128,0.102,0.343,73.265,55.859,219.52,100,45.858
2023-11-02 23:30:00,7.073,9.762,1.603,0.474,41.657,35.885,263.546,142.066,204.346,162.116,43.73,23.44,0,3.087,6.155,274.015,306.058,294.967,504.12,22.102,322.499,20.553,562.183,12.588,0,6.494,48.958,404.25,35.43,9.887,19.539,37.891,122.807,376.242,361.403,0.065,0.135,0.12,0.343,72.749,55.962,219.52,98,47.217
2023-11-02 23:45:00,7.43,8.852,2.013,0.252,42.567,51.576,213.82,107.435,218.456,178.899,122.178,21.011,0,2.938,6.473,250.678,303.987,285.715,521.476,21.601,321.13,19.379,587.915,13.936,0,10.118,48.958,426.041,37.209,11.733,21.26,38.276,122.249,401.675,387.137,0.065,0.135,0.146,0.372,71.431,55.859,219.52,96,48.604
2023-11-03 00:00:00,11.753,8.399,2.424,0.21,42.567,65.601,168.421,82.764,232.814,194.68,165.822,19.804,0,3.087,7.134,230.016,297.826,276.652,538.832,22.102,319.582,19.379,612.168,12.142,0,14.155,49.955,446.71,39.639,10.753,22.931,38.674,120,429.216,417.118,0.065,0.135,0.146,0.372,69.546,55.653,220.272,93,50.026
2023-11-03 00:15:00,22,8.852,2.835,0.21,41.657,76.336,127,67.344,245,209.39,191.424,18.597,0,3.721,9.191,171.133,280.703,266.207,547.51,22.371,318.035,19.379,633.284,11.251,0,17.609,51.957,470.301,42.139,10.096,24.651,39.073,114.292,453.121,451.506,0.079,0.135,0.146,0.402,68.184,55.441,218.019,90,51.248
2023-11-03 00:30:00,21,9.762,3.041,0.134,42.567,81.822,102.077,57.776,253.814,221.741,215.384,16.205,0,3.884,10.575,157.482,254.307,253.122,554.45,22.66,316.513,18.795,651.21,22.559,0,19.817,51.957,500.55,43.959,10.096,26.274,39.073,109.348,479.692,482.601,0.065,0.135,0.146,0.402,66.542,55.224,217.269,87.5,52.258
2023-11-03 00:45:00,19,10.677,3.246,0.1,42.567,84.591,79.623,55.072,260.307,231.678,243.24,15.082,0,3.397,10.575,138.182,214.383,240.348,561.39,21.601,313.481,18.213,667.544,31.208,0,20.764,50.955,530.93,44.671,10.528,27.813,39.073,103.333,505.426,514.136,0.079,0.135,0.146,0.402,64.076,54.898,215.025,85,53.044
2023-11-03 01:00:00,16.454,11.134,3.452,0.1,41.657,85.984,58,48.694,265.612,246.672,282.922,16.205,0,3.239,10.228,158.51,183.02,226.849,566.595,20.894,310.466,17.055,680.634,29.841,0,21.396,51.957,560.951,43.631,10.528,29.246,39.073,99.444,533.384,546.065,0.079,0.135,0.146,0.402,61.354,54.347,211.298,82.5,53.313
2023-11-03 01:14:59,14.744,11.134,3.658,0.1,41.657,87.377,40.523,41.53,271.007,259.245,328.594,31.608,0,2.938,9.882,167.926,161.779,214.48,568.33,19.977,305.97,15.908,692.1,26.199,0,21.396,48.958,589.738,41.297,10.096,30.411,39.073,96.667,561.703,578.346,0.079,0.135,0.12,0.402,58.726,53.894,209.068,80,53.313
2023-11-03 01:30:00,12.895,12.521,3.658,0.1,42.567,87.377,31.12,35.836,277.886,268.091,368.75,102.652,0,3.397,9.191,139.08,153.341,204.021,568.33,19.977,301.634,14.211,701.939,21.194,6.771,21.396,48.958,614.948,39.364,10.096,31.447,38.674,95.556,586.236,606.856,0.079,0.135,0.146,0.402,56.619,53.538,206.1,77,53.044
2023-11-03 01:45:00,12.033,13.97,3.864,0.1,46.803,90.181,26.639,33.061,283.488,279.518,393.269,140.45,0,3.397,8.845,116.486,149.149,197,568.33,19.295,297.808,12.553,711.786,18.466,8.455,20.764,49.955,638.335,36.696,9.887,32.357,38.674,98.333,612.375,635.585,0.079,0.142,0.146,0.402,55.072,53.178,202.395,74.043,52.515
2023-11-03 02:00:00,10.979,19.594,4.071,0.1,52.84,91.591,25.331,32.512,286.312,288.451,409.798,188.107,0,3.397,8.501,105.989,149.149,192.646,568.33,18.626,294.857,10.946,718.354,21.649,9.47,19.817,48.958,659.829,33.184,9.282,33.284,38.276,101.111,638.033,660.376,0.079,0.142,0.146,0.402,54.267,52.589,199.434,71.338,52
2023-11-03 02:15:00,10.22,38.478,4.287,0.1,56.255,93.001,22.559,29.79,286.312,297.427,420,239.358,0,4.222,7.813,107.478,149.149,186.413,577.003,18.626,291.524,10.418,723.283,24.834,8.455,19.186,48.958,679.393,29.011,8.891,34.067,38.276,102.222,663.741,681.146,0.079,0.148,0.146,0.402,53.519,51.387,197.216,68.669,51.748
2023-11-03 02:30:00,9.438,81.001,4.287,0.1,56.906,91.591,21.822,28.178,286.312,306.498,424.596,284.117,0,20.374,7.134,105.244,154.745,180.334,592.61,18.2,288.082,9.895,728.213,27.109,8.793,18.555,48.958,695.055,24.523,8.318,34.702,38.276,102.778,694.167,702.008,0.079,0.148,0.146,0.402,52.465,50.147,195.738,66.009,51.496
2023-11-03 02:45:00,8.999,116.504,4.504,0.1,55.587,90.181,19.288,26.583,286.312,313.109,430.575,333.288,0,23.413,6.8,101.528,157.552,174.174,608.207,18.626,284.553,8.863,731.5,29.385,10.148,17.924,46.97,708.764,21.461,7.754,35.508,38.276,101.111,721.984,722.965,0.079,0.148,0.146,0.402,50.705,49.11,193.521,63.355,51.496
2023-11-03 03:00:00,8.184,159.532,4.504,0.1,54.233,87.377,19.288,25.528,287.735,315.782,435.807,374.739,0,21.89,8.501,100.043,160.37,168.559,627.255,19.749,278.651,7.866,734.788,29.841,12.867,17.924,45.98,718.559,17.893,7.754,36.166,38.276,98.333,749.941,739.793,0.092,0.162,0.202,0.402,46.923,48.12,190.567,60.706,51.496
2023-11-03 03:15:00,7.804,192.991,4.504,0.1,53.547,84.591,16.664,25.006,287.735,319.818,443.494,400.169,0,20.879,11.97,89.674,154.745,164.065,646.276,22.102,275.572,6.931,739.721,30.296,14.912,17.924,43.028,728.353,14.497,7.195,37.015,37.891,94.448,767.244,756.677,0.092,0.162,0.233,0.402,42.523,47.383,188.353,58.065,51.748
2023-11-03 03:30:00,7.43,208.897,4.504,0.171,52.84,83.207,15.803,23.449,289.157,322.526,447.603,422.005,0,19.869,17.999,78.613,147.761,160.133,663.529,28.737,272.066,6.931,744.655,28.475,16.96,17.924,41.075,736.191,11.827,7.195,37.711,37.507,89.656,787.293,769.375,0.092,0.169,0.202,0.429,40.471,46.405,185.404,56.311,51.496
2023-11-03 03:45:00,7.073,211.175,4.504,0.134,52.84,80.446,14.096,22.42,290.58,322.526,451.858,435.54,0,18.355,22.604,80.818,142.235,156.762,680.736,33.974,267.825,6.931,749.591,26.654,16.277,17.924,40.104,744.028,9.973,7.195,38.6,37.122,83.987,799.176,777.859,0.092,0.162,0.233,0.429,41.981,45.92,183.93,55,51.748
2023-11-03 04:00:00,6.72,202.068,4.504,0.21,47.611,77.703,14.096,21.913,296.331,326.613,454.02,449.378,0,16.841,23.376,83.764,138.141,152.83,696.161,37.129,264.462,12.553,757.819,25.289,15.254,17.609,37.213,749.906,8.909,7.195,39.505,37.122,77.873,811.047,786.357,0.092,0.162,0.202,0.429,47.65,45.448,181.723,54.567,51.748
2023-11-03 04:14:59,6.368,188.468,4.504,0.171,36.86,76.336,14.096,21.913,305.063,330.727,456.241,463.262,0,15.832,23.376,85.978,136.782,150.021,709.811,36.658,261.193,19.379,764.404,22.559,14.571,17.924,35.308,757.744,8.018,7.567,40.62,36.758,73.767,818.951,794.868,0.092,0.155,0.202,0.429,51.595,45.677,180.988,54.567,51.748
2023-11-03 04:30:00,6.195,174.99,4.287,0.21,26.334,76.336,14.096,20.402,306.524,333.484,456.241,472.519,0,14.319,22.604,86.717,138.141,146.649,720.011,33.974,258.05,21.733,774.284,19.375,14.912,18.555,33.422,767.542,7.465,7.754,42.184,36.393,68.337,830.797,803.394,0.079,0.162,0.146,0.429,52.112,45.92,180.988,54.139,51.748
2023-11-03 04:45:00,6.037,161.713,4.287,0.339,19.359,74.978,15.803,19.904,306.524,332.104,454.02,477.148,0,12.806,21.059,92.632,140.86,144.401,732.641,31.502,254.956,24.107,787.464,16.197,15.936,19.502,32.487,775.38,7.056,7.754,43.841,36.029,61.938,838.689,807.663,0.079,0.162,0.12,0.456,51.216,46.163,180.988,53.714,51.496
2023-11-03 05:00:00,5.881,148.764,4.504,0.339,15.595,76.336,16.664,19.406,306.524,333.484,454.02,481.78,0,12.302,19.52,90.413,142.235,142.714,744.357,29.126,253.414,25.299,799.001,14.388,17.643,20.133,31.558,785.178,6.715,7.754,45.779,35.673,56.042,842.635,811.933,0.106,0.162,0.12,0.456,48.404,46.405,182.458,52.874,51.248
2023-11-03 05:15:00,5.727,136.336,4.504,0.339,12.59,76.336,14.096,19.406,303.601,336.253,451.858,486.414,0,11.295,18.756,91.153,143.611,141.59,756.819,27.201,251.104,25.299,810.542,13.037,19.009,21.396,28.809,794.975,6.375,7.754,47.849,35.316,50.155,850.521,816.21,0.119,0.169,0.172,0.483,45.547,46.405,181.723,52.457,51.248
2023-11-03 05:30:00,5.881,124.719,4.754,0.21,10.813,76.336,14.096,19.406,294.889,339.032,451.858,486.414,0,11.295,17.257,94.114,144.986,141.59,767.562,24.631,249.566,23.512,823.736,11.251,19.693,22.029,27.906,806.733,6.171,7.754,50.003,35.316,43.934,854.462,820.487,0.119,0.176,0.172,0.483,43.084,46.163,182.458,50.807,50.999
2023-11-03 05:45:00,5.881,115.074,5.004,0.21,9.04,76.336,12.422,18.428,279.287,339.032,449.696,486.414,0,9.789,16.54,92.632,146.374,142.152,774.153,23.941,248.031,21.733,835.284,9.932,20.035,22.345,27.906,818.491,5.968,7.754,51.784,34.96,38.072,858.404,824.77,0.131,0.169,0.172,0.483,40.471,45.92,180.988,50,50.755
2023-11-03 06:00:00,6.037,110.101,4.754,0.21,7.271,76.336,10.798,17.939,258.989,336.253,449.696,486.414,0,9.789,15.865,88.195,144.986,142.714,783.064,22.371,247.266,19.965,845.185,9.071,19.351,22.345,26.122,828.29,5.834,7.754,53.157,34.606,32.373,862.343,829.054,0.14,0.176,0.172,0.483,38.29,45.448,180.988,48.82,50.51
2023-11-03 06:15:00,6.195,104.806,4.754,0.21,7.271,74.978,9.401,17.939,234.027,337.641,449.696,486.414,0,8.294,14.737,80.818,142.235,143.277,789.827,21.601,246.501,18.213,855.089,8.64,18.668,22.345,26.122,836.128,5.7,7.195,54.641,34.252,27.441,866.283,829.054,0.14,0.176,0.172,0.483,36.458,44.991,179.52,47.272,50.268
2023-11-03 06:30:00,6.195,100.974,4.504,0.384,7.271,73.621,8.802,16.983,209.018,330.727,449.696,481.78,0,8.294,14.269,83.764,138.141,143.839,794.373,20.894,245.743,17.055,863.343,9.501,17.643,22.345,25.243,845.927,5.501,7.009,55.284,33.898,23.888,866.283,833.345,0.14,0.183,0.172,0.483,35.2,44.311,178.054,46.125,50.268
2023-11-03 06:45:00,6.195,98.236,4.287,0.52,6.688,70.925,7.886,16.505,184.772,315.782,447.603,486.414,0,7.305,13.84,80.082,132.736,145.525,796.646,19.977,244.985,15.339,871.6,10.372,15.254,22.661,25.243,853.765,5.435,6.639,55.968,33.898,20.978,870.22,837.636,0.14,0.183,0.202,0.456,33.838,43.644,175.86,45,50.51
2023-11-03 07:00:00,6.195,94.701,4.287,0.566,6.688,68.251,7.886,16.039,160.167,296.142,441.479,486.414,0,7.305,13.056,80.082,127.374,147.211,801.237,19.521,244.239,14.773,879.858,10.811,13.549,23.61,25.243,861.604,5.304,6.639,56.328,33.547,18.967,874.157,837.636,0.14,0.183,0.202,0.51,32.886,42.982,173.675,43.903,50.51
2023-11-03 07:14:59,6.037,92.1,4.071,0.566,18.096,64.288,7.012,15.572,138.605,271.893,430.575,486.414,0,6.811,12.686,77.145,120.703,146.649,803.533,19.295,243.493,13.653,886.466,10.372,11.506,24.875,25.243,869.442,5.238,6.454,56.328,33.547,17.269,878.092,841.934,0.14,0.183,0.202,0.536,32.24,42.321,171.499,42.453,50.755
2023-11-03 07:30:00,5.727,90.379,4.071,0.612,41.657,60.381,6.578,15.106,121.016,246.672,417.704,486.414,0,6.811,12.325,74.219,116.712,144.401,805.828,18.847,243.493,12.553,893.076,10.372,8.793,25.825,25.243,875.322,5.107,5.9,55.968,33.547,15.88,882.028,846.232,0.14,0.19,0.202,0.59,32.036,41.662,169.338,41.369,50.999
2023-11-03 07:45:00,5.574,88.666,3.864,0.566,54.92,56.553,6.578,14.653,106.211,221.741,393.269,481.78,0,6.326,11.97,72.034,111.4,141.59,812.769,18.41,242.77,11.477,898.034,10.372,7.106,25.825,26.122,883.16,5.107,5.9,55.284,33.547,15.061,885.961,850.538,0.14,0.204,0.233,0.59,31.837,40.782,166.483,40.321,51.248
2023-11-03 08:00:00,5.423,87.811,3.864,0.474,62.483,51.576,6.578,14.199,94.963,202.019,361.109,477.148,0,5.529,11.97,77.879,106.093,138.213,812.769,18.41,241.355,10.946,902.993,9.071,6.101,25.508,25.243,889.039,5.041,5.9,54.958,33.547,13.991,889.894,854.844,0.14,0.212,0.233,0,31.269,40.123,165.071,39.1,51.496
2023-11-03 08:15:00,5.209,86.958,3.658,0.474,68.719,49.154,5.721,13.746,86.046,184.948,321.419,467.89,0,5.529,11.97,77.879,103.442,134.263,812.769,17.793,240.662,10.418,907.953,8.64,4.771,24.558,25.243,894.918,4.976,5.532,54.03,33.898,12.953,893.825,854.844,0.14,0.226,0.202,0.642,30.74,39.464,161.594,37.694,52
2023-11-03 08:30:00,5.109,86.105,3.658,0.474,72.448,45.609,5.297,13.746,79.243,171.677,288.378,449.378,0,5.332,11.618,77.879,100.791,129.719,808.142,17.594,238.568,9.895,911.26,8.64,4.109,23.61,26.122,900.797,4.91,5.348,53.157,34.252,12.198,901.684,859.157,0.149,0.234,0.12,0.642,30.085,38.588,159.561,36.632,52.515
2023-11-03 08:45:00,5.009,85.254,3.658,0.474,74.498,43.321,5.297,13.307,73.6,160.927,261.209,426.473,0,4.943,11.269,69.135,98.141,125.163,803.533,17.397,237.154,9.376,914.568,8.64,3.115,22.345,26.122,906.676,4.845,5.348,52.052,34.606,11.233,905.612,863.469,0.149,0.248,0.102,0.668,29.477,37.932,157.57,35.611,53.044
2023-11-03 09:00:00,4.909,84.402,3.452,0.52,75.014,40.028,4.915,12.868,68.977,152.641,237.917,395.884,0,4.943,10.921,64.831,95.491,121.831,803.533,17.202,235.014,8.863,917.876,8.64,3.115,20.764,27.906,912.556,4.714,5.348,51,34.96,10.545,909.538,867.789,0.162,0.256,0.102,0.668,28.909,37.074,155.643,34.62,53.583
2023-11-03 09:15:00,4.707,83.552,3.452,0.612,75.531,36.888,4.188,12.868,64.604,144.429,218.82,362.219,0,4.943,10.575,66.975,92.842,117.994,789.827,16.817,233.576,8.359,919.53,8.64,2.785,18.87,26.122,918.435,4.649,5.348,49.76,35.316,10.324,917.385,872.11,0.149,0.248,0.12,0.642,28.637,36.268,152.582,33.891,54.132
2023-11-03 09:30:00,4.707,82.701,3.246,0.566,75.531,34.882,4.188,12.429,60.041,139.771,201.68,333.288,0,4.578,10.228,64.831,90.194,114.727,783.064,16.817,232.133,7.866,922.839,7.807,3.115,17.294,27.906,922.354,4.518,5.348,48.56,36.029,9.468,921.307,876.438,0.149,0.273,0.102,0.668,28.113,35.592,150.279,32.933,54.69
2023-11-03 09:45:00,4.594,81.851,3.246,0.474,75.531,33.907,4.188,12.015,56.555,133.989,188.007,300.473,0,4.399,9.882,60.599,86.223,111.47,769.731,17.202,230.686,7.866,922.839,7.39,2.785,15.722,27.906,926.274,4.388,5.164,47.143,36.758,9.261,929.145,885.102,0.162,0.312,0.12,0.694,27.735,35.17,148.01,31.987,54.972
2023-11-03 10:00:00,4.471,81.001,3.246,0.474,76.149,31.983,4.188,12.015,54.379,129.397,176.054,271.87,0,4.399,9.536,58.505,82.254,108.758,756.819,17.202,228.51,7.388,924.494,6.597,2.455,14.155,27.01,930.193,4.323,4.796,45.779,37.122,8.651,933.06,889.438,0.162,0.312,0.12,0.694,27.489,34.862,145.773,31.285,55.539
2023-11-03 10:14:59,4.356,79.303,3.041,0.474,75.531,31.983,4.188,11.6,52.305,124.835,165.822,247.456,0,4.222,9.191,55.042,76.968,105.506,740.393,17.793,226.327,6.931,922.839,6.2,2.455,13.218,26.122,932.153,4.193,4.796,44.479,37.507,8.057,940.886,893.782,0.162,0.337,0.102,0.694,27.127,34.529,143.017,30.356,55.539
2023-11-03 10:30:00,4.246,78.454,3.041,0.474,75.531,36.888,4.188,11.6,50.827,121.436,157.325,227.271,0,3.884,8.845,55.733,73.012,103.338,723.496,18.2,224.869,6.931,922.839,6.2,2.132,11.973,27.01,934.113,4.127,4.796,43.004,37.507,8.057,944.797,898.125,0.162,0.37,0.102,0.748,26.656,34.148,141.927,29.667,55.825
